id	Cancer1	Cancer2	Normal1	Normal2
ENSG00000025293	10.7185131441009	10.9214289904566	10.932087681031	10.8284847035474
ENSG00000025423	4.32608794521441	3.81382125315568	3.47049316727702	3.43832188914309
ENSG00000025434	6.79680020237947	6.26909049681279	6.30824936951029	6.64025469662852
ENSG00000025708	11.2116981392619	10.3506272128183	10.3024453306853	10.623867149809
ENSG00000025770	10.7592319317165	9.99011831322989	10.3955815872735	10.9406819173855
ENSG00000025772	8.78059050324438	8.03065341174846	8.27606805480619	9.25682883321894
ENSG00000025796	13.515186433194	13.096913559093	12.6619347559255	12.7171784688552
ENSG00000025800	12.1752219685041	11.8362774958343	11.4609255870556	11.8204021679035
ENSG00000026025	15.0503572888213	15.1681065028045	14.560666557414	15.5987302583491
ENSG00000026036	10.2074468576159	10.6137835911628	10.5324091611896	10.2647212287725
ENSG00000026103	6.06221335747731	6.41008219858166	6.37447178900095	6.4716151377186
ENSG00000026297	11.6008549594091	11.8890860423745	11.3640141977786	12.1749415004756
ENSG00000026508	13.6640260698671	9.50779628031669	9.71629356795068	13.8241736247367
ENSG00000026559	4.53519095783203	5.176409529839	5.31191874987132	5.27585206427422
ENSG00000026652	7.11768902514028	7.954179876912	7.44223736223642	6.77063229125105
ENSG00000026751	14.8880192477408	15.1920023468314	13.5558808841266	14.4643474608158
ENSG00000026950	12.6489532828221	11.997006836529	12.0125847771502	11.9647273293953
ENSG00000027001	7.17836327427132	7.31988887417562	8.14654219923811	7.30098875965073
ENSG00000027075	6.79751175668295	6.98445908780527	6.64489564848133	6.96461907569819
ENSG00000027644	3.82206182325038	7.28758630439323	3.27442431291304	5.17473061957668
ENSG00000027697	10.4053341328881	10.5720624016513	9.50669583619322	10.0729129478765
ENSG00000027847	10.6678631298362	10.9426811504093	10.2080483904035	10.7920423730394
ENSG00000027869	5.76799449432849	6.41434375513931	4.06396720036142	5.63112444129833
ENSG00000028116	10.1245525701354	9.69766781344222	10.0108167122757	9.90526396520968
ENSG00000028137	6.20843538916671	6.62260288390536	6.19771269144669	6.85121290819654
ENSG00000028203	11.3219255292705	10.8826678936714	10.5450216119081	10.1330923007907
ENSG00000028277	12.6013769302274	12.6991180996452	11.4359836774893	11.9444275078273
ENSG00000028310	11.0287191164856	11.1637852443425	10.795547261605	10.5058341024477
ENSG00000028528	11.3420858026196	11.4397621976542	10.9389102776263	10.9377108629835
ENSG00000028839	9.61360162301586	8.78695418566799	8.63285122189382	8.58623157025134
ENSG00000029153	7.52561352582055	7.81852819941983	7.80147653671974	8.16060052024375
ENSG00000029363	13.7535741651511	13.4011216474134	13.2880810104297	13.1575494318196
ENSG00000029364	12.1700399104676	12.0020249254871	11.4318594252207	11.8222336449702
ENSG00000029534	6.75389205477433	6.3481658332575	6.75715791859258	3.16971315301696
ENSG00000029559	-0.540916800535968	0.341081949754228	-0.146763222848396	-0.293848910782652
ENSG00000029639	8.01677441604639	7.76060029046581	7.46534037442721	7.45232586656832
ENSG00000029725	11.3098232769915	10.9878681377521	10.8907480894772	10.0899925667394
ENSG00000029993	8.84169110897881	8.25058305777038	8.37987749515527	10.0981488027789
ENSG00000030066	10.5649805827238	10.93300149183	10.8206162242112	10.571229272322
ENSG00000030110	11.202196501927	10.1899230681707	9.64759442837004	10.7504998244687
ENSG00000030304	0.268599079585741	-0.0933992576716786	0.969011140390192	0.320078798814336
ENSG00000030419	9.15245384888144	7.49811288168004	6.70626843388093	7.20966418952705
ENSG00000030582	13.0302492771124	12.227017033124	11.8705498003427	13.5149413470792
ENSG00000031003	11.0321375975119	11.2836116368535	10.878712629505	10.7620567267123
ENSG00000031081	11.1806721545702	10.524003567991	9.95246259251998	9.75459430777
ENSG00000031691	7.50205377546796	6.54991929692132	7.20891593565145	5.75279689522919
ENSG00000031698	11.2385615356984	11.5807126678275	11.0424264827164	10.406923761325
ENSG00000031823	11.1822654396602	11.0993988646911	10.5890231240728	10.0506471452003
